date,difficulty,color,category,word_1,word_2,word_3,word_4
2024-04-15,Easiest,Yellow,INVENT AS YOU GO,AD,LIB,FREESTYLE,IMPROV
2024-04-15,Easy,Green,THINGS BABIES DO,BABBLE,COO,CRAWL,NURSE
2024-04-15,Medium,Blue,SUPERFICIAL,COSMETIC,EXTERNAL,SHALLOW,SURFACE
2024-04-15,Hard,Purple,___ EFFECT,BUTTERFLY,DOMINO,PLACEBO,SIDE
2024-04-16,Easiest,Yellow,FLABBERGAST,FLOOR,ROCK,SHOCK,SURPRISE
2024-04-16,Easy,Green,BIT OF JOURNALISM,ARTICLE,FEATURE,REPORT,STORY
2024-04-16,Medium,Blue,ON THE SAME PLANE,EVEN,FLAT,FLUSH,LEVEL
2024-04-16,Hard,Purple,THEATER SECTIONS,BALCONY,BOX,ORCHESTRA,STAGE
2024-04-17,Easiest,Yellow,UPRIGHT SUPPORT,COLUMN,PILLAR,POLE,POST
2024-04-17,Easy,Green,HEED AS RULES,FOLLOW,MIND,OBSERVE,REGARD
2024-04-17,Medium,Blue,ALLOTMENT,INTEREST,PERCENTAGE,SHARE,STAKE
2024-04-17,Hard,Purple,GATHERED BY SPIES,DIRT,INFORMATION,INTELLIGENCE,SECRETS
2024-04-18,Easiest,Yellow,SIDEWALK SIGHTS,CURB,GRATE,GUTTER,MANHOLE
2024-04-18,Easy,Green,HAVE IN MIND,AIM,INTEND,MEAN,PLAN
2024-04-18,Medium,Blue,UNIT ABBREVIATIONS,CAL,GAL,IN,OZ
2024-04-18,Hard,Purple,GOLDEN ___,FLEECE,GIRLS,PARACHUTE,RULE
2024-04-19,Easiest,Yellow,ATTACH WITH ADHESIVE,ADHERE,GLUE,PASTE,STICK
2024-04-19,Easy,Green,PUBLISHED LINES,COPY,TEXT,WORDS,WRITING
2024-04-19,Medium,Blue,DIAMOND QUALITIES,CARAT,CLARITY,COLOR,CUT
2024-04-19,Hard,Purple,A-___,LIST,OK,PLUS,ROD
2024-04-20,Easiest,Yellow,BALDERDASH,BUNK,CROCK,HOGWASH,HORSEFEATHERS
2024-04-20,Easy,Green,TRACK AND FIELD EQUIPMENT,BATON,HAMMER,HURDLE,POLE
2024-04-20,Medium,Blue,PARTS OF A DEVIL COSTUME,GOATEE,HORNS,PITCHFORK,TAIL
2024-04-20,Hard,Purple,TYPES OF KNOTS,BEND,BOWLINE,HITCH,SHEEPSHANK
2024-04-21,Easiest,Yellow,EMBODIMENT,EXAMPLE,IDEAL,MODEL,SYMBOL
2024-04-21,Easy,Green,RELATED TO TRAINS,CAR,CONDUCTOR,STATION,TRACK
2024-04-21,Medium,Blue,STARTING WITH THE SAME SOUND,CYMBAL,SCIMITAR,SIMMER,SYMPHONY
2024-04-21,Hard,Purple,EAR___,DRUM,MARK,WAX,WIG
2024-04-22,Easiest,Yellow,SLANG FOR FRIEND,BUD,CHUM,MATE,PAL
2024-04-22,Easy,Green,ADJECTIVES FOR A BASEMENT,COLD,DANK,DARK,MUSTY
2024-04-22,Medium,Blue,STUBBLE,FUZZ,SCRUFF,SHADOW,WHISKERS
2024-04-22,Hard,Purple,COLLECTION OF MONEY,FUND,KITTY,POOL,POT
2024-04-23,Easiest,Yellow,THROW OUT,BOOT,BOUNCE,EJECT,TOSS
2024-04-23,Easy,Green,TERRA FIRMA,EARTH,GROUND,LAND,SOIL
2024-04-23,Medium,Blue,SEAS,BALTIC,BLACK,PHILIPPINE,RED
2024-04-23,Hard,Purple,TOM HANKS MOVIES,BIG,PHILADELPHIA,SPLASH,SULLY
2024-04-24,Easiest,Yellow,TACO TOPPINGS,CILANTRO,LIME,ONION,SALSA
2024-04-24,Easy,Green,METRIC PREFIXES,KILO,MEGA,MICRO,PICO
2024-04-24,Medium,Blue,KINDS OF SKIRTS,MINI,PENCIL,POODLE,WRAP
2024-04-24,Hard,Purple,WORDS WITH “HILL”,CAPITOL,FAITH,FOOT,MOLE
2024-04-25,Easiest,Yellow,LAB EQUIPMENT,BEAKER,DROPPER,GOGGLES,MICROSCOPE
2024-04-25,Easy,Green,NEXUS,CENTER,HEART,HUB,NUCLEUS
2024-04-25,Medium,Blue,SPREADSHEET TERMS,CELL,FORMULA,SHEET,SORT
2024-04-25,Hard,Purple,___ LANGUAGE,BODY,LOVE,ROMANCE,SIGN
2024-04-26,Easiest,Yellow,REFINED SENSIBILITY,ELEGANCE,GRACE,STYLE,TASTE
2024-04-26,Easy,Green,CATCH SOME RAYS,BAKE,BASK,SUN,TAN
2024-04-26,Medium,Blue,EMOTIONALLY SWAY ,AFFECT,IMPACT,MOVE,TOUCH
2024-04-26,Hard,Purple,NUMBERS WITH FIRST LETTERS REPLACED BY “S”,SEN,SIGHT,SINE,SOUR
2024-04-27,Easiest,Yellow,TRUST AS REAL,ACCEPT,BELIEVE,BUY,SWALLOW
2024-04-27,Easy,Green,POWER ISSUES,OUTAGE,SHORT,SPIKE,SURGE
2024-04-27,Medium,Blue,SUMMARY,ABSTRACT,BRIEF,DIGEST,OUTLINE
2024-04-27,Hard,Purple,NAME HOMOPHONES,CURT,HAIRY,KNEEL,WANE
2024-04-28,Easiest,Yellow,PASSIONATE AS A FEELING,DEEP,EXTREME,FIERCE,INTENSE
2024-04-28,Easy,Green,BANG INTO,BUMP,BUTT,KNOCK,RAM
2024-04-28,Medium,Blue,ANALOG TV INTERFERENCE,FUZZ,NOISE,SNOW,STATIC
2024-04-28,Hard,Purple,___ MARY,BLOODY,HAIL,PROUD,VIRGIN
2024-04-29,Easiest,Yellow,EXERCISES,BRIDGE,CRUNCH,DIP,SQUAT
2024-04-29,Easy,Green,FEATURED IN WESTERNS,BOUNTY,COWBOY,DUEL,SALOON
2024-04-29,Medium,Blue,LEADERS WHO RECEIVED THE NOBEL PEACE PRIZE,CARTER,GORE,KING,TUTU
2024-04-29,Hard,Purple,___ BEE,BUSY,HONEY,QUEEN,SPELLING
2024-04-30,Easiest,Yellow,DIPPING SAUCES,AIOLI,BARBECUE,MARINARA,RANCH
2024-04-30,Easy,Green,INTERROGATE,EXAMINE,GRILL,PROBE,QUESTION
2024-04-30,Medium,Blue,TRANSACTION RECORD,BILL,INVOICE,RECEIPT,STATEMENT
2024-04-30,Hard,Purple,WHAT “STOCK” MIGHT MEAN,ANCESTRY,BROTH,CATTLE,MERCHANDISE
2024-05-01,Easiest,Yellow,FEATURES ON A PAIR OF JEANS,BUTTON,FLY,POCKET,RIVET
2024-05-01,Easy,Green,OBJECTS IN 0- 1- 2- AND 3-DIMENSIONAL SPACE,LINE,PLANE,POINT,SOLID
2024-05-01,Medium,Blue,WEB BROWSER MENUS,FILE,HISTORY,VIEW,WINDOW
2024-05-01,Hard,Purple,MEMBER OF A ’60S BAND,ANIMAL,DOOR,KINK,SUPREME
2024-05-02,Easiest,Yellow,HIGHLY SKILLED,ACE,CRACKERJACK,EXPERT,HOTSHOT
2024-05-02,Easy,Green,USED TO FIX A FLAT,CHOCK,JACK,TIRE,WRENCH
2024-05-02,Medium,Blue,JOAQUIN PHOENIX MOVIES,GLADIATOR,HER,JOKER,SIGNS
2024-05-02,Hard,Purple,WORDS STARTING WITH MUSIC GENRES,POPCORN,RAPTURE,ROCKETRY,SOULMATE
2024-05-03,Easiest,Yellow,NIGHTSPOTS,BAR,CLUB,DISCO,LOUNGE
2024-05-03,Easy,Green,CAST OFF,DITCH,DROP,LOSE,SHED
2024-05-03,Medium,Blue,UNITS OF LENGTH,FATHOM,FOOT,LEAGUE,YARD
2024-05-03,Hard,Purple,___ SALE,BAKE,CLEARANCE,GARAGE,SAMPLE
2024-05-04,Easiest,Yellow,ENJOY,FANCY,LOVE,RELISH,SAVOR
2024-05-04,Easy,Green,FILLER WORDS,LIKE,LITERALLY,UM,WELL
2024-05-04,Medium,Blue,COMPONENTS OF A LOCK,CYLINDER,PIN,SPRING,TUMBLER
2024-05-04,Hard,Purple,HOMOPHONES OF UNITS OF MEASURE,CARROT,HURTS,JEWEL,OM
2024-05-05,Easiest,Yellow,SOMETHING GAINED FROM HARD WORK,BENEFIT,FRUIT,RETURN,REWARD
2024-05-05,Easy,Green,KINDS OF BAGELS,EGG,EVERYTHING,PLAIN,POPPY
2024-05-05,Medium,Blue,CONTRIBUTE TO A MOVIE,ACT,DIRECT,PRODUCE,WRITE
2024-05-05,Hard,Purple,STARTS OF MONSTERS,FRANK,MUM,VAMP,WERE
2024-05-06,Easiest,Yellow,CONNECT,COUPLE,JOIN,LINK,TIE
2024-05-06,Easy,Green,NUISANCE,BOTHER,HANDFUL,PAIN,PEST
2024-05-06,Medium,Blue,QUANTITY WORDS,FEW,MANY,SEVERAL,SOME
2024-05-06,Hard,Purple,TAROT CARDS WITH “THE”,FOOL,LOVERS,MAGICIAN,TOWER
2024-05-07,Easiest,Yellow,DELI BREAD OPTIONS,BUN,HERO,ROLL,WRAP
2024-05-07,Easy,Green,SLANG FOR MOUTH,CHOPS,KISSER,TRAP,YAP
2024-05-07,Medium,Blue,KEEP RHYTHM WITH MUSIC,BOB,CLAP,SNAP,TAP
2024-05-07,Hard,Purple,ROUND OF ___,APPLAUSE,DRINKS,FUNDING,GOLF
2024-05-08,Easiest,Yellow,SHADES OF RED,BRICK,CHERRY,ROSE,RUBY
2024-05-08,Easy,Green,LITTLE BIT OF A BEVERAGE,DROP,SPLASH,SPOT,SPRINKLE
2024-05-08,Medium,Blue,CHOICEST,BEST,CREAM,PICK,TOP
2024-05-08,Hard,Purple,___ BATH,BIRD,BUBBLE,MUD,SPONGE
2024-05-09,Easiest,Yellow,CONTAINER CLOSURES,CAP,CORK,LID,TAB
2024-05-09,Easy,Green,DURATION,PERIOD,SPELL,STRETCH,TIME
2024-05-09,Medium,Blue,REGULATE,CHECK,CONTAIN,CURB,LIMIT
2024-05-09,Hard,Purple,TRADEMARKS OF A PLATYPUS,BILL,EGG,FUR,VENOM
2024-05-10,Easiest,Yellow,CHUTZPAH,BRASS,CHEEK,GALL,NERVE
2024-05-10,Easy,Green,ACCESSORIES FOR DOG WALKING,COLLAR,HALTER,HARNESS,LEAD
2024-05-10,Medium,Blue,THINGS THAT SPIN,CAROUSEL,GLOBE,RECORD,TOP
2024-05-10,Hard,Purple,LEAD SINGERS OF ’70S ROCK BANDS,FERRY,MERCURY,NICKS,PLANT
2024-05-11,Easiest,Yellow,ONE WITH TOP BILLING,HEADLINER,LEAD,PRINCIPAL,STAR
2024-05-11,Easy,Green,VAMPIRE VULNERABILITIES,CROSS,GARLIC,SILVER,SUN
2024-05-11,Medium,Blue,SATIRICAL PUBLICATIONS FAMILIARLY,CRACKED,LAMPOON,MAD,ONION
2024-05-11,Hard,Purple,CLUB ___,MED,MUSIC,SANDWICH,SODA
2024-05-12,Easiest,Yellow,PLAYFULLY POKE FUN AT,KID,NEEDLE,RIB,TEASE
2024-05-12,Easy,Green,CUTS OF BEEF,CHUCK,FLANK,LOIN,ROUND
2024-05-12,Medium,Blue,ACRONYMS/INITIALISMS,MIA,OMG,PIN,RAM
2024-05-12,Hard,Purple,COCKTAILS MINUS PLACE NAMES,LIBRE,MAMA,MULE,SLING
2024-05-13,Easiest,Yellow,FASHION DESIGNER'S OUTPUT,BRAND,COLLECTION,LABEL,LINE
2024-05-13,Easy,Green,PLAYGROUND VERBS,DODGE,HIDE,HOP,TAG
2024-05-13,Medium,Blue,LOONEY TUNES FIGURES,BUNNY,DUCK,MARTIAN,PIG
2024-05-13,Hard,Purple,HOMOPHONES OF MUSICALS,GREECE,HARE,KATZ,MAIM
2024-05-14,Easiest,Yellow,EARLY ITERATION,DRAFT,OUTLINE,PLAN,SKETCH
2024-05-14,Easy,Green,ENJOY A MEAL,DINE,FEAST,FEED,SUP
2024-05-14,Medium,Blue,SPANISH PRONOUNS/POSSESSIVES,ELLA,ME,SUS,YO
2024-05-14,Hard,Purple,SLIM ___,FIT,JIM,PICKINGS,SHADY
2024-05-15,Easiest,Yellow,BIT OF LEGISLATION,ACT,BILL,MEASURE,RESOLUTION
2024-05-15,Easy,Green,GRASSLAND,MEADOW,PLAIN,PRAIRIE,SAVANNA
2024-05-15,Medium,Blue,FORTHRIGHT,DIRECT,FRANK,OPEN,STRAIGHT
2024-05-15,Hard,Purple,CAR COMPANIES MINUS LETTER,AURA,BUCK,DOGE,HODA
2024-05-16,Easiest,Yellow,PHOTO,PIC,SHOT,SNAP,STILL
2024-05-16,Easy,Green,ASSURE AS A VICTORY,CINCH,ICE,LOCK,SECURE
2024-05-16,Medium,Blue,MOVE IN AN EFFORTLESS WAY,BREEZE,COAST,GLIDE,SAIL
2024-05-16,Hard,Purple,___ BLANKET,PICNIC,SECURITY,THROW,WET
2024-05-17,Easiest,Yellow,CORRUPT,BASE,DIRTY,LOW,VILE
2024-05-17,Easy,Green,REACH OUT TO,CONTACT,MESSAGE,PING,TEXT
2024-05-17,Medium,Blue,CLASSIC STILL LIFE COMPONENTS,FRUIT,PITCHER,SKULL,TABLECLOTH
2024-05-17,Hard,Purple,BEER ___,BATTER,CAN,GARDEN,PONG
2024-05-18,Easiest,Yellow,ANIMALS WHOSE NAMES ARE TWO ANIMALS,BULLDOG,CATFISH,HORSEFLY,TURTLEDOVE
2024-05-18,Easy,Green,SHARP TURNS,DOGLEG,HAIRPIN,SWITCHBACK,ZAG
2024-05-18,Medium,Blue,CLASSIC PARTY GAMES,CATEGORIES,CHARADES,FISHBOWL,WEREWOLF
2024-05-18,Hard,Purple,THINGS WITH SPRING/S,CLOCK,MATTRESS,MOUSETRAP,TRAMPOLINE
2024-05-19,Easiest,Yellow,AFFLUENT,FLUSH,LOADED,RICH,WEALTHY
2024-05-19,Easy,Green,CUT INTO PIECES,CHOP,CUBE,DICE,MINCE
2024-05-19,Medium,Blue,OLD-FASHIONED,SQUARE,STRAIGHT,STUFFY,TRADITIONAL
2024-05-19,Hard,Purple,FRUIT HOMOPHONES,BURY,CURRENT,LEACHY,PAIR
2024-05-20,Easiest,Yellow,SORCERER’S OUTPUT,CHARM,HEX,MAGIC,SPELL
2024-05-20,Easy,Green,ONE BEING MANIPULATED,INSTRUMENT,PAWN,PUPPET,TOOL
2024-05-20,Medium,Blue,CLASSIC SUPERHERO WEAR,CAPE,MASK,TIGHTS,UNDERWEAR
2024-05-20,Hard,Purple,ACTION MOVIE DIRECTORS,BAY,CARPENTER,SCOTT,WOO
2024-05-21,Easiest,Yellow,SMIDGEN,BIT,DASH,PINCH,TOUCH
2024-05-21,Easy,Green,BARGAIN,BUY,DEAL,STEAL,VALUE
2024-05-21,Medium,Blue,BILLIARDS EQUIPMENT,BALL,CHALK,CUE,RACK
2024-05-21,Hard,Purple,___BOOK (THAT’S NOT A BOOK),FACE,MAC,MATCH,POCKET
2024-05-22,Easiest,Yellow,BODY PARTS IN “HEAD SHOULDERS KNEES AND TOES”,HEAD,KNEES,SHOULDERS,TOES
2024-05-22,Easy,Green,CAR INFORMALLY,AUTO,RIDE,WHEELS,WHIP
2024-05-22,Medium,Blue,REMOVES THE COVERING OF,PARES,PEELS,SHELLS,SHUCKS
2024-05-22,Hard,Purple,“BUZZY” THINGS,BEES,CAFFEINE,GOSSIP,INTERCOMS
2024-05-23,Easiest,Yellow,TAKE ADVANTAGE OF,EXPLOIT,LEVERAGE,MILK,USE
2024-05-23,Easy,Green,FINISHED AS TIME,DONE,OVER,THROUGH,UP
2024-05-23,Medium,Blue,NEWSPAPER DESKS,CITY,COPY,CULTURE,SPORTS
2024-05-23,Hard,Purple,WORDS BEGINNING WITH GREETINGS,HEYDAY,HIJINKS,SUPPER,YOGURT
2024-05-24,Easiest,Yellow,CONDUITS FOR WATER REMOVAL,DRAIN,DUCT,PIPE,SEWER
2024-05-24,Easy,Green,FOOD PRODUCTS ASSOCIATED WITH SENTIMENTALITY,CHEESE,CORN,SAP,SCHMALTZ
2024-05-24,Medium,Blue,THINGS TO CRACK,EGG,KNUCKLES,SMILE,WINDOW
2024-05-24,Hard,Purple,___ CHANGE,CHUMP,CLIMATE,LOOSE,SEA
2024-05-25,Easiest,Yellow,ADVERTISING FORMAT,BANNER,BILLBOARD,POSTER,SIGN
2024-05-25,Easy,Green,INAUGURAL,FIRST,INITIAL,MAIDEN,PREMIER
2024-05-25,Medium,Blue,ADVOCATE FOR,BACK,CHAMPION,ENDORSE,SUPPORT
2024-05-25,Hard,Purple,PRONOUN PLUS “E”,HERE,THEME,USE,WEE
2024-05-26,Easiest,Yellow,FOUND ON A STOVE TOP,GRIDDLE,KETTLE,PAN,POT
2024-05-26,Easy,Green,ORNAMENTAL BORDER,FRILL,FRINGE,RUFFLE,TRIM
2024-05-26,Medium,Blue,DEPOSIT WITH “DOWN”,LAY,PLACE,PUT,SET
2024-05-26,Hard,Purple,WORDS THAT SOUND LIKE PLURAL LETTERS,GEEZ,SEIZE,TEASE,WISE
2024-05-27,Easiest,Yellow,AGENCY IN DECISIONMAKING,CHOICE,SAY,VOICE,VOTE
2024-05-27,Easy,Green,DOG COMMANDS,DOWN,HEEL,SHAKE,SPEAK
2024-05-27,Medium,Blue,KINDS OF NOTES,FLAT,NATURAL,QUARTER,WHOLE
2024-05-27,Hard,Purple,___ IRON,PUMP,STEAM,TIRE,WAFFLE
2024-05-28,Easiest,Yellow,AMENABLE,EASY,FLEXIBLE,OPEN,RECEPTIVE
2024-05-28,Easy,Green,ANAGRAMS,EVIL,LIVE,VEIL,VILE
2024-05-28,Medium,Blue,SPELLING BEE RANKS,AMAZING,BEGINNER,GENIUS,SOLID
2024-05-28,Hard,Purple,ADJECTIVES FOR A CANDLE,LIT,SCENTED,WAXY,WICKED
2024-05-29,Easiest,Yellow,FOOD,CHOW,EATS,FARE,GRUB
2024-05-29,Easy,Green,PILOT,DIRECT,GUIDE,LEAD,STEER
2024-05-29,Medium,Blue,INTIMIDATE,BULLY,COW,DAUNT,RATTLE
2024-05-29,Hard,Purple,___ MARKET,BULL,FLEA,MEAT,STOCK
2024-05-30,Easiest,Yellow,PLUNDER,LOOT,RAID,ROB,SACK
2024-05-30,Easy,Green,INFLUENCE,CLOUT,PULL,SWAY,WEIGHT
2024-05-30,Medium,Blue,HAIRSTYLES,BOB,CROP,FADE,SHAG
2024-05-30,Hard,Purple,___ PIN,BOBBY,HAIR,PUSH,SAFETY
2024-05-31,Easiest,Yellow,CORPUS,BODY,CANON,OEUVRE,WORKS
2024-05-31,Easy,Green,MOUNT ___,FUJI,HOOD,OLYMPUS,WHITNEY
2024-05-31,Medium,Blue,COMPONENTS OF AN LP,INSERT,JACKET,RECORD,SLEEVE
2024-05-31,Hard,Purple,THINGS PEOPLE SHAKE,HANDS,MARACA,POLAROID,SNOWGLOBE
2024-06-01,Easiest,Yellow,“DON’T DELAY!”,HURRY,NOW,PRONTO,STAT
2024-06-01,Easy,Green,OCEAN PHENOMENA,CURRENT,DRIFT,TIDE,WAVE
2024-06-01,Medium,Blue,DUMBBELL EXERCISES,CURL,FLY,PRESS,ROW
2024-06-01,Hard,Purple,PHILOSOPHER HOMOPHONES,LOCK,MARKS,PANE,RUSTLE
2024-06-02,Easiest,Yellow,CONFORMISTS,FOLLOWERS,LEMMINGS,PUPPETS,SHEEP
2024-06-02,Easy,Green,COMPANY OWNERSHIP OFFERS,EQUITY,OPTIONS,SHARES,STOCKS
2024-06-02,Medium,Blue,U.S. CITIES,BILLINGS,BUFFALO,MOBILE,PHOENIX
2024-06-02,Hard,Purple,WHAT “DIGS” MIGHT MEAN,APARTMENT,INSULTS,LIKES,SHOVELS
2024-06-03,Easiest,Yellow,REMOVE AS BODY HAIR,LASER,PLUCK,THREAD,WAX
2024-06-03,Easy,Green,TWIST AROUND,COIL,SPOOL,WIND,WRAP
2024-06-03,Medium,Blue,THINGS MADE OF CELLS,HONEYCOMB,ORGANISM,SOLAR PANEL,SPREADSHEET
2024-06-03,Hard,Purple,B-___,BALL,MOVIE,SCHOOL,VITAMIN
2024-06-04,Easiest,Yellow,TAKE HOME AS INCOME,CLEAR,EARN,MAKE,NET
2024-06-04,Easy,Green,PARTS OF A WIZARD COSTUME,BEARD,HAT,ROBE,STAFF
2024-06-04,Medium,Blue,FOUND ON A SHIP,BRIDGE,DECK,HATCH,KEEL
2024-06-04,Hard,Purple,C-___,CLEF,SECTION,SPAN,SUITE
2024-06-05,Easiest,Yellow,“AWESOME!”,COOL,NICE,SICK,SWEET
2024-06-05,Easy,Green,VARIETY,KIND,SORT,STYLE,TYPE
2024-06-05,Medium,Blue,GIST,DRIFT,IDEA,MESSAGE,POINT
2024-06-05,Hard,Purple,FRIED APPETIZER INFORMALLY,RING,STICK,TENDER,WING
2024-06-06,Easiest,Yellow,MOVE TO ACTION,DRIVE,PROMPT,PROPEL,PUSH
2024-06-06,Easy,Green,UNO CARDS,DRAW,REVERSE,SKIP,WILD
2024-06-06,Medium,Blue,HAIL SIZE COMPARISONS,BASEBALL,GRAPEFRUIT,MARBLE,PEA
2024-06-06,Hard,Purple,PLACES WITH BENCHES,COURTROOM,DUGOUT,GYM,PARK
2024-06-07,Easiest,Yellow,DREAM UP,CONCEIVE,ENVISION,IMAGINE,PICTURE
2024-06-07,Easy,Green,THIN COVERING,COAT,FILM,LAYER,SKIN
2024-06-07,Medium,Blue,REMOVE AS CRUMBS,BRUSH,FLICK,SWEEP,WIPE
2024-06-07,Hard,Purple,VERBS FOR A SOFTWARE ENGINEER,CODE,DEVELOP,HACK,PROGRAM
2024-06-08,Easiest,Yellow,GRAB ONE’S ATTENTION,ABSORB,ENGROSS,HOLD,RIVET
2024-06-08,Easy,Green,DOCUMENT WITH VIDEO,FILM,RECORD,SHOOT,TAPE
2024-06-08,Medium,Blue,ANAGRAMS,PASTEL,PETALS,PLEATS,STAPLE
2024-06-08,Hard,Purple,PRETTY ___,GOOD,PENNY,PLEASE,WOMAN
2024-06-09,Easiest,Yellow,FEELING SOME TYPE OF WAY,BITTER,SALTY,SORE,UPSET
2024-06-09,Easy,Green,THROW HERE AND THERE,PEPPER,SCATTER,SPRINKLE,STREW
2024-06-09,Medium,Blue,THINGS WITH LAYERS,CAKE,EARTH,ONION,PLYWOOD
2024-06-09,Hard,Purple,___ POTATO,BAKED,COUCH,HOT,SWEET
2024-06-10,Easiest,Yellow,CORE,CRUX,ESSENCE,HEART,SUBSTANCE
2024-06-10,Easy,Green,COMPLICATED,BAROQUE,COMPLEX,ELABORATE,INVOLVED
2024-06-10,Medium,Blue,SYMBOLS USED IN MAKING LISTS,ARROW,BULLET,CHECKBOX,HYPHEN
2024-06-10,Hard,Purple,WHAT “CROSS” MIGHT MEAN,ANGRY,BETRAY,CRUCIFIX,HYBRID
2024-06-11,Easiest,Yellow,HOMOPHONES,BI,BUY,BY,BYE
2024-06-11,Easy,Green,MUSCLES INFORMALLY,AB,PEC,QUAD,TRI
2024-06-11,Medium,Blue,MUSIC GENRES,DUB,EMO,POP,TRAP
2024-06-11,Hard,Purple,SETTINGS ON AN APPLIANCE KNOB,HI,LO,MED,OFF
2024-06-12,Easiest,Yellow,PLACES IN NEW YORK CITY,CHINATOWN,DUMBO,MANHATTAN,WALL STREET
2024-06-12,Easy,Green,RHYMING TITLES,BE KIND REWIND,E,T,FRIGHT NIGHT
2024-06-12,Medium,Blue,ENDING IN UNITS OF MEASUREMENT,HEDWIG AND THE ANGRY INCH,MY LEFT FOOT,THE GREEN MILE,THE LONGEST YARD
2024-06-12,Hard,Purple,STARTING WITH ANIMALS,BEETLEJUICE,FOXY BROWN,DOGMA,OCTOPUSSY
2024-06-14,Easiest,Yellow,WRITING ASSIGNMENTS,ARTICLE,ESSAY,PAPER,REPORT
2024-06-14,Easy,Green,THINGS THAT ARE PINK,BUBBLE GUM,CARNATION,ERASER,FLAMINGO
2024-06-14,Medium,Blue,NATO PHONETIC ALPHABET,FOXTROT,HOTEL,VICTOR,YANKEE
2024-06-14,Hard,Purple,ASSOCIATED WITH #2,DEPUTY,DEREK JETER,PENCIL,SILVER MEDAL
2024-06-15,Easiest,Yellow,ENJOY,APPRECIATE,DIG,FANCY,LIKE
2024-06-15,Easy,Green,BLOCKBUSTER,HIT,SENSATION,SMASH,SUCCESS
2024-06-15,Medium,Blue,CAMPAIGN SWAG,BUTTON,HAT,SHIRT,STICKER
2024-06-15,Hard,Purple,WORDS AFTER “COPY”,CAT,EDITOR,PASTE,THAT
2024-06-16,Easiest,Yellow,CURRENT SITUATION,CONDITION,FORM,SHAPE,STATE
2024-06-16,Easy,Green,REMOTE RURAL AREA,BUSH,COUNTRY,STICKS,WOODS
2024-06-16,Medium,Blue,CLASSIC LAWN ORNAMENTS,FLAMINGO,FOUNTAIN,GNOME,PINWHEEL
2024-06-16,Hard,Purple,___ TALE,FAIRY,FISH,FOLK,TALL
